distances,distance_mean,minor_events,instability_x_current,ECEcore,ECEcore_mean,ECEcore_dx1,ECEcore_dx2,ZMAG,ZMAG_mean,LI,LI_mean,IPLA,fft_low,shot,label,window,IPLA_dx1,IPLA_dx2,IPLA_dx3,IPLA_ddx,IPLA_1,IPLA_2,IPLA_3,IPLA_4,IPLA_mean,time_window,Vloop_1,Vloop_2,Vloop_3,Vloop_4
"[1264483.    1248493.75  1230774.875 1215745.    1207697.875 1191351.
 1181359.75  1170180.25  1160578.875 1154911.875 1146538.75  1140642.625
 1142569.875 1172232.5   1182319.   ]",1187325.2666666666,19.0,22559180.0,"[232.44315 228.29964 238.136   236.5379  230.17754 228.9728  227.6077
 228.35109 228.35074 231.62854 230.8392  226.35434 201.74243 144.74323
 150.61191]",217.65308,-56.999207,5.868683,"[0.33797055 0.33797055 0.33797055 0.33797055 0.33797055 0.33797055
 0.33797055 0.33797055 0.33797055 0.33797055 0.33797055 0.33797055
 0.33797055 0.33797055 0.33797055]",0.33797058,"[1.0859305 1.0859305 1.0859305 1.0859305 1.0859305 1.0859305 1.0859305
 1.0859305 1.0859305 1.0859305 1.0859305 1.0859305 1.0859305 1.0859305
 1.0859305]",1.0859306,"[1264483.  1248493.8 1230774.9 1215745.  1207697.9 1191351.  1181359.8
 1170180.2 1160578.9 1154911.9 1146538.8 1140642.6 1142569.9 1172232.5
 1182319. ]",17809879.0,97405,1,720,1927.25,29662.625,10086.5,-19576.125,1182319.0,1181359.8,1170180.2,1191351.0,1187325.4,18.192,2.6224775,-9.1877810160319,-11.100625991821289,-5.930728
"[1172232.5   1182319.    1178192.    1169241.25  1160781.75  1147374.25
 1135122.375 1122610.75  1112934.    1101177.125 1092683.875 1088635.5
 1079306.75  1082957.875 1108008.125]",1128905.1416666666,20.0,22578104.0,"[144.74323 150.61191 158.45345 163.35915 165.13106 169.94188 177.98448
 176.58327 181.09572 180.89175 178.10841 188.40854 189.43695 168.26653
 151.1277 ]",169.6096,-21.170425,-17.138824,"[0.33797055 0.33797055 0.33797055 0.33797055 0.33797055 0.33797055
 0.33797055 0.33797055 0.33797055 0.33797055 0.33797055 0.33797055
 0.33797055 0.42478776 0.42478776]",0.34954616,"[1.0859305 1.0859305 1.0859305 1.0859305 1.0859305 1.0859305 1.0859305
 1.0859305 1.0859305 1.0859305 1.0859305 1.0859305 1.0859305 1.0635066
 1.0635066]",1.0829408,"[1172232.5 1182319.  1178192.  1169241.2 1160781.8 1147374.2 1135122.4
 1122610.8 1112934.  1101177.1 1092683.9 1088635.5 1079306.8 1082957.9
 1108008.1]",16933577.125,97405,1,721,-9328.75,3651.125,25050.25,21399.125,1108008.1,1135122.4,1122610.8,1147374.2,1128905.2,18.205,0.08030687,-11.013292948404947,-8.630098342895508,0.30756935
"[1079306.75   1082957.875  1108008.125  1101821.25   1098673.5
 1089782.5    1083798.5    1077651.375  1065464.375  1053934.5
 1046935.6875 1034092.8125 1023331.875  1022298.625  1037651.9375]",1067047.3125,21.0,22407994.0,"[189.43695 168.26653 151.1277  193.97476 193.97476 189.69006 198.25948
 163.98183 198.25948 219.683   211.11359 202.54417 241.10654 228.25241
 181.12065]",195.38614,-12.854126,-47.13176,"[0.33797055 0.42478776 0.42478776 0.42478776 0.42478776 0.42478776
 0.42478776 0.42478776 0.42478776 0.42478776 0.42478776 0.42478776
 0.42478776 0.42478776 0.42478776]",0.41899985,"[1.0859305 1.0635066 1.0635066 1.0635066 1.0635066 1.0635066 1.0635066
 1.0635066 1.0635066 1.0635066 1.0635066 1.0635066 1.0635066 1.0635066
 1.0635066]",1.0650017,"[1079306.8  1082957.9  1108008.1  1101821.2  1098673.5  1089782.5
 1083798.5  1077651.4  1065464.4  1053934.5  1046935.7  1034092.8
 1023331.9  1022298.6  1037651.94]",16005709.6875,97405,1,722,-10760.9375,-1033.25,15353.3125,16386.562,1037651.94,1083798.5,1077651.4,1089782.5,1067047.4,18.217,-4.4268837,-11.209892272949219,-9.135513305664062,0.08030687
"[1033982.4375 1032195.875  1028677.8125 1022437.625  1016607.8125
 1005837.3125  994140.5     987878.25    984841.5     976079.4375
  970186.0625  963060.625   963033.375   958962.75    962807.75  ]",993381.9416666667,22.0,21854402.0,"[219.683   211.11359 219.683   245.39124 271.0995  258.24536 266.81476
 262.53006 241.10654 279.66888 241.10654 262.53006 241.10654 245.39124
 223.96771]",245.96254,4.2846985,-21.423523,"[0.42478776 0.42478776 0.42478776 0.42478776 0.42478776 0.42478776
 0.42478776 0.42478776 0.42478776 0.42478776 0.42478776 0.42478776
 0.42478776 0.42478776 0.45924157]",0.42708462,"[1.0635066 1.0635066 1.0635066 1.0635066 1.0635066 1.0635066 1.0635066
 1.0635066 1.0635066 1.0635066 1.0635066 1.0635066 1.0635066 1.0635066
 1.0957303]",1.065655,"[1033982.44 1032195.9  1028677.8  1022437.6  1016607.8  1005837.3
  994140.5   987878.25  984841.5   976079.44  970186.06  963060.6
  963033.4   958962.75  962807.75]",14900729.125,97405,1,723,-27.25,-4070.625,3845.0,7915.625,962807.75,994140.5,987878.25,1005837.3,993382.0,18.232,-8.327276,-10.618972778320312,-10.840039253234863,-7.6121755
"[1005837.3125  994140.5     987878.25    984841.5     976079.4375
  970186.0625  963060.625   963033.375   958962.75    962807.75
  958177.625   953799.75    943901.3125  938072.9375  944282.75  ]",967004.1291666667,23.0,22241094.0,"[258.24536 266.81476 262.53006 241.10654 279.66888 241.10654 262.53006
 241.10654 245.39124 223.96771 262.53006 228.25241 271.0995  296.8077
 253.96065]",255.67453,25.708221,-42.84706,"[0.42478776 0.42478776 0.42478776 0.42478776 0.42478776 0.42478776
 0.42478776 0.42478776 0.42478776 0.45924157 0.45924157 0.45924157
 0.45924157 0.45924157 0.45924157]",0.43856922,"[1.0635066 1.0635066 1.0635066 1.0635066 1.0635066 1.0635066 1.0635066
 1.0635066 1.0635066 1.0957303 1.0957303 1.0957303 1.0957303 1.0957303
 1.0957303]",1.0763959,"[1005837.3   994140.5   987878.25  984841.5   976079.44  970186.06
  963060.6   963033.4   958962.75  962807.75  958177.6   953799.75
  943901.3   938072.94  944282.75]",14505061.9375,97405,1,724,-9898.4375,-5828.375,6209.8125,12038.1875,944282.75,963060.6,963033.4,970186.06,967004.2,18.237,-7.6108427,-9.586641947428385,-10.293634414672852,-11.942096
"[906056.5    901923.25   895443.1875 888699.875  883431.375  877062.375
 871917.0625 864946.25   858073.8125 851467.625  848082.     902940.0625
 915135.75   917057.25   918536.4375]",886718.1875,24.0,21281236.0,"[288.2383  301.0924  296.8077  296.8077  283.95358 283.95358 301.0924
 322.51596 313.94653 318.23123 318.23123 309.66183 245.39124 219.683
 232.53712]",288.8096,-25.708237,12.854126,"[0.45924157 0.45924157 0.45924157 0.45924157 0.45924157 0.45924157
 0.45924157 0.45924157 0.45924157 0.45924157 0.45924157 0.45924157
 0.45924157 0.45924157 0.45924157]",0.45924148,"[1.0957303 1.0957303 1.0957303 1.0957303 1.0957303 1.0957303 1.0957303
 1.0957303 1.0957303 1.0957303 1.0957303 1.0957303 1.0957303 1.0957303
 1.0957303]",1.0957301,"[906056.5  901923.25 895443.2  888699.9  883431.4  877062.4  871917.06
 864946.25 858073.8  851467.6  848082.   902940.06 915135.75 917057.25
 918536.44]",13300772.8125,97405,1,725,12195.6875,1921.5,1479.1875,-442.3125,918536.44,871917.06,864946.25,877062.4,886718.2,18.257,11.959764,5.5565134684244795,-10.72024154663086,-9.167334
"[914200.375  905861.375  894053.875  885178.75   875859.375  868949.25
 860161.375  856351.1875 849681.25   847329.625  841858.75   839425.6875
 831287.5625 829939.8125 843634.625 ]",862918.1916666667,25.0,21572958.0,"[212.962   249.62709 213.00006 212.5113  238.85718 250.03528 241.86351
 238.41965 247.14314 238.6054  238.46703 238.0246  242.51662 229.90956
 161.39575]",230.22256,-12.607056,-68.51381,"[0.39867583 0.39867583 0.39867583 0.39867583 0.39867583 0.39867583
 0.39867583 0.39867583 0.39867583 0.39867583 0.39867583 0.39867583
 0.39867583 0.39867583 0.39867583]",0.39867586,"[1.0696224 1.0696224 1.0696224 1.0696224 1.0696224 1.0696224 1.0696224
 1.0696224 1.0696224 1.0696224 1.0696224 1.0696224 1.0696224 1.0696224
 1.0696224]",1.0696223,"[914200.4  905861.4  894053.9  885178.75 875859.4  868949.25 860161.4
 856351.2  849681.25 847329.6  841858.75 839425.7  831287.56 829939.8
 843634.6 ]",12943772.875,97405,1,726,-8138.125,-1347.75,13694.8125,15042.5625,843634.6,860161.4,856351.2,868949.25,862918.3,18.274,-1.8024075,-7.267954508463542,-6.199134826660156,-1.666112
"[847329.625  841858.75   839425.6875 831287.5625 829939.8125 843634.625
 840257.6875 835003.3125 827330.875  820503.5625 813435.3125 806644.5
 797387.375  786743.8125 796665.125 ]",823829.8416666667,26.0,21419574.0,"[238.6054  238.46703 238.0246  242.51662 229.90956 161.39575 170.76686
 195.12897 219.0151  212.41112 205.2876  226.60483 236.74887 210.2296
 222.26945]",216.49208,-26.519272,12.039856,"[0.39867583 0.39867583 0.39867583 0.39867583 0.39867583 0.39867583
 0.39867583 0.39867583 0.39867583 0.39867583 0.39867583 0.39867583
 0.39867583 0.39867583 0.39867583]",0.39867586,"[1.0696224 1.0696224 1.0696224 1.0696224 1.0696224 1.0696224 1.0696224
 1.0696224 1.0696224 1.0696224 1.0696224 1.0696224 1.0696224 1.0696224
 1.0696224]",1.0696223,"[847329.6  841858.75 839425.7  831287.56 829939.8  843634.6  840257.7
 835003.3  827330.9  820503.56 813435.3  806644.5  797387.4  786743.8
 796665.1 ]",12357447.625,97405,1,727,-9257.125,-10643.5625,9921.3125,20564.875,796665.1,840257.7,835003.3,843634.6,823829.9,18.283,-4.065336,-7.468777338663737,-3.192784309387207,-7.4542265
"[840257.6875 835003.3125 827330.875  820503.5625 813435.3125 806644.5
 797387.375  786743.8125 796665.125  794931.6875 787813.5625 783230.5
 773611.4375 765465.9375 769034.0625]",799870.5833333334,27.0,21596506.0,"[170.76686 195.12897 219.0151  212.41112 205.2876  226.60483 236.74887
 210.2296  222.26945 193.13914 206.48848 248.89807 233.9255  240.84593
 264.04025]",219.0533,6.9204254,23.19432,"[0.39867583 0.39867583 0.39867583 0.39867583 0.39867583 0.39867583
 0.39867583 0.39867583 0.39867583 0.39867583 0.39867583 0.39867583
 0.3330937  0.3330937  0.3330937 ]",0.3855594,"[1.0696224 1.0696224 1.0696224 1.0696224 1.0696224 1.0696224 1.0696224
 1.0696224 1.0696224 1.0696224 1.0696224 1.0696224 0.9833288 0.9833288
 0.9833288]",1.0523636,"[840257.7  835003.3  827330.9  820503.56 813435.3  806644.5  797387.4
 786743.8  796665.1  794931.7  787813.56 783230.5  773611.44 765465.94
 769034.06]",11998058.75,97405,1,728,-9619.0625,-8145.5,3568.125,11713.625,769034.06,797387.4,786743.8,806644.5,799870.6,18.289,-5.7411203,-6.673370361328125,-7.10534143447876,-4.6374784
"[117866.625 111787.625 103468.875  89452.25   75691.875  64111.625
  52313.75   44321.125  36724.875  32071.75   31130.375  23662.625
  19173.625  23184.875  26879.25 ]",56789.40833333333,5.0,6379638.0,"[340.6975  362.4675  392.20572 412.22696 425.71368 437.34808 437.34808
 435.86975 451.0324  450.1726  471.36017 458.33334 490.09296 490.09296
 474.46906]",435.29538,0.0,-15.623901,"[0.255516 0.255516 0.255516 0.255516 0.255516 0.255516 0.255516 0.255516
 0.255516 0.255516 0.255516 0.255516 0.255516 0.255516 0.255516]",0.25551602,"[1.5361577 1.5361577 1.5361577 1.5361577 1.5361577 1.5361577 1.5361577
 1.5361577 1.5361577 1.5361577 1.5361577 1.5361577 1.5361577 1.5361577
 1.5361577]",1.5361577,"[1340499.1 1334420.1 1324270.2 1310253.6 1296493.2 1283127.8 1271329.9
 1263337.2 1255741.  1251087.9 1248361.1 1240893.4 1236404.4 1240415.6
 1242278.9]",19138913.5,97468,1,729,-4489.0,4011.25,1863.25,-2148.0,1242278.9,1271329.9,1263337.2,1283127.8,1275927.5,20.963,-3.107329,-3.2628345489501953,2.3842992782592773,14.22036
"[64111.625 52313.75  44321.125 36724.875 32071.75  31130.375 23662.625
 19173.625 23184.875 26879.25  20641.875 12260.125  5419.125  -685.25
  3540.875]",26316.708333333332,6.0,7458318.5,"[437.34808 437.34808 435.86975 451.0324  450.1726  471.36017 458.33334
 490.09296 490.09296 474.46906 482.55927 484.2142  502.89227 510.1309
 512.9057 ]",472.5881,7.238617,2.7748108,"[0.255516   0.255516   0.255516   0.255516   0.255516   0.255516
 0.255516   0.255516   0.255516   0.255516   0.23905458 0.23905458
 0.23905458 0.23905458 0.23905458]",0.2500289,"[1.5361577 1.5361577 1.5361577 1.5361577 1.5361577 1.5361577 1.5361577
 1.5361577 1.5361577 1.5361577 1.062414  1.062414  1.062414  1.062414
 1.062414 ]",1.3782431,"[1283127.8 1271329.9 1263337.2 1255741.  1251087.9 1248361.1 1240893.4
 1236404.4 1240415.6 1242278.9 1236041.5 1227659.8 1219033.4 1212929.
 1217155.1]",18645795.875,97468,1,730,-8626.375,-6104.375,4226.125,10330.5,1217155.1,1240893.4,1236404.4,1248361.1,1243053.2,20.968,-2.9160557,-5.853319803873698,-3.809600591659546,1.8537205
"[-38834.625 -43554.625 -45354.75  -49633.875 -56612.    -59196.25
 -67878.    -73576.375 -81384.375 -87530.25  -83512.375 -73631.5
 -66528.875 -62761.625 -59003.75 ]",-63266.21666666667,7.0,8002148.5,"[525.76886 535.35455 528.2368  539.2015  518.74164 541.9408  541.9408
 551.7731  551.5593  526.7697  436.7999  203.5939  245.12086 245.12086
 293.2075 ]",452.342,0.0,48.086624,"[0.23905458 0.23905458 0.23905458 0.23905458 0.23905458 0.23905458
 0.23905458 0.23905458 0.23905458 0.23905458 0.23905458 0.23905458
 0.23905458 0.23905458 0.23905458]",0.23905462,"[1.062414 1.062414 1.062414 1.062414 1.062414 1.062414 1.062414 1.062414
 1.062414 1.062414 1.062414 1.062414 1.062414 1.062414 1.062414]",1.062414,"[1171209.  1166489.  1162857.8 1158578.6 1151600.5 1147231.  1138549.2
 1132850.9 1125042.9 1117111.6 1121129.5 1131010.4 1138113.  1141880.2
 1143807. ]",17147460.625,97468,1,731,7102.625,3767.25,1926.75,-1840.5,1143807.0,1138549.2,1132850.9,1147231.0,1143164.0,20.991,1.5868163,-1.4557474454243977,-7.516714572906494,-6.269623
"[ -70095.125  -77909.375  -86935.5    -94511.25  -106965.25  -115632.
 -115251.    -116645.25  -120622.25  -124343.    -129206.625 -132117.875
 -137630.625 -138676.    -120548.125]",-112472.61666666667,8.0,8693993.0,"[349.06226 341.488   343.60406 371.2791  371.2791  385.15082 386.6723
 347.146   356.68466 374.4997  389.78134 389.78134 378.36267 403.2646
 265.60968]",363.57773,24.901917,-137.6549,"[0.3781851 0.3781851 0.3781851 0.3781851 0.3781851 0.3781851 0.3781851
 0.3781851 0.3781851 0.3781851 0.3781851 0.3781851 0.3781851 0.3781851
 0.3781851]",0.37818515,"[1.2501084 1.2501084 1.2501084 1.2501084 1.2501084 1.2501084 1.2501084
 1.2501084 1.2501084 1.2501084 1.2501084 1.2501084 1.2501084 1.2501084
 1.2501084]",1.2501085,"[1132715.6 1123116.  1114089.9 1106514.1 1094060.1 1085393.4 1083989.1
 1082594.9 1078617.9 1073066.  1068202.4 1065291.1 1059778.4 1058733.
 1075075.5]",16301237.375,97468,1,732,-5512.75,-1045.375,16342.5,17387.875,1075075.5,1083989.1,1082594.9,1085393.4,1086749.1,21.007,0.07331118,-6.863981246948242,-6.8360185623168945,-5.0416894
"[-125026.625  -131054.5    -137126.125  -142220.625  -145382.875
 -148107.0625 -154465.9375 -160108.     -166097.1875 -168906.3125
 -174223.4375 -180556.75   -177195.     -172522.8125 -172492.    ]",-157032.35,9.0,9309527.0,"[341.8767  341.8767  348.6564  349.6874  391.07047 410.1929  418.13138
 419.09207 419.09207 422.83716 422.73755 443.97577 437.6267  392.53226
 425.07233]",398.96387,-45.09445,32.54007,"[0.3781851 0.3781851 0.3781851 0.3781851 0.3781851 0.3781851 0.3781851
 0.3781851 0.3781851 0.4496041 0.4496041 0.4496041 0.4496041 0.4496041
 0.4496041]",0.40675268,"[1.2501084 1.2501084 1.2501084 1.2501084 1.2501084 1.2501084 1.2501084
 1.2501084 1.2501084 1.2977746 1.2977746 1.2977746 1.2977746 1.2977746
 1.2977746]",1.2691749,"[1068811.8  1062783.9  1056712.2  1051617.8  1046624.4  1043900.2
 1037541.3  1031899.25 1025910.06 1021315.56 1015998.44 1009665.1
 1011241.5  1015913.7  1015944.5 ]",15515879.625,97468,1,733,1576.375,4672.1875,30.8125,-4641.375,1015944.5,1037541.3,1031899.25,1043900.2,1034391.9,21.024,-2.7570956,-6.465107599894206,-6.050355434417725,-3.8670673
"[-180556.75   -177195.     -172522.8125 -172492.     -179083.4375
 -184080.875  -186802.5625 -192284.5625 -198144.8125 -201974.
 -208497.1875 -208136.75   -200623.75   -198417.0625 -196180.5625]",-190466.14166666666,10.0,9961577.0,"[443.97577 437.6267  392.53226 425.07233 425.07233 429.70078 456.86642
 465.3629  478.7626  482.98553 491.58    491.58    460.16415 294.26904
 400.96008]",438.43405,-165.89511,106.69104,"[0.4496041 0.4496041 0.4496041 0.4496041 0.4496041 0.4496041 0.4496041
 0.4496041 0.4496041 0.4496041 0.4496041 0.4496041 0.4496041 0.4496041
 0.4496041]",0.44960406,"[1.2977746 1.2977746 1.2977746 1.2977746 1.2977746 1.2977746 1.2977746
 1.2977746 1.2977746 1.2977746 1.2977746 1.2977746 1.2977746 1.2977746
 1.2977746]",1.2977747,"[1009665.1  1011241.5  1015913.7  1015944.5  1009353.06 1004355.6
  999802.8   994320.8   988460.56  982846.1   976322.94  976683.4
  984196.4   986403.06  986854.2 ]",14942363.75,97468,1,734,7513.0,2206.6875,451.125,-1755.5625,986854.2,999802.8,994320.8,1004355.6,996157.56,21.035,-1.3718795,-4.99780813852946,-6.8929948806762695,-4.3105874
"[-232041.5    -237564.375  -242255.1875 -246564.75   -249737.625
 -250987.5625 -254265.875  -259964.     -261449.375  -267874.0625
 -271007.8125 -278408.0625 -283472.1875 -274450.875  -272218.25  ]",-258817.43333333332,11.0,10109791.0,"[529.1998  547.69006 547.69006 541.2449  549.3341  561.3619  557.24036
 571.8281  571.8281  555.4177  569.7306  591.9493  587.09894 460.8723
 507.7629 ]",550.0166,-126.22662,46.890594,"[0.4496041  0.4496041  0.4496041  0.44185334 0.44185334 0.44185334
 0.44185334 0.44185334 0.44185334 0.44185334 0.44185334 0.44185334
 0.44185334 0.44185334 0.44185334]",0.44340357,"[1.2977746 1.2977746 1.2977746 1.3220791 1.3220791 1.3220791 1.3220791
 1.3220791 1.3220791 1.3220791 1.3220791 1.3220791 1.3220791 1.3220791
 1.3220791]",1.3172181,"[947376.9  941854.   937163.2  931068.25 927895.4  926645.44 923275.5
 917577.4  916092.   909667.3  906533.56 898996.06 893931.94 902953.25
 905048.5 ]",13786078.625,97468,1,735,-5064.125,9021.3125,2095.25,-6926.0625,905048.5,923275.5,917577.4,926645.44,919071.9,21.058,-3.2416017,-6.315376281738281,-7.284449100494385,-7.450896
"[-313343.9375 -316766.625  -319967.4375 -323710.1875 -326653.8125
 -330331.25   -333454.75   -337903.6875 -338305.625  -338373.8125
 -318819.75   -289910.75   -276070.25   -267874.5    -264081.4375]",-313037.8541666667,12.0,10359614.0,"[639.483   655.6195  655.6195  658.0353  636.4246  648.87744 609.0787
 592.5611  572.45966 572.45966 516.8885  447.56226 253.93428 237.80145
 248.54489]",529.69,-16.132828,10.743439,"[0.37183467 0.37183467 0.37183467 0.37183467 0.37183467 0.37183467
 0.37183467 0.37183467 0.37183467 0.37183467 0.37183467 0.37183467
 0.37183467 0.37183467 0.37183467]",0.3718347,"[1.3448864 1.3448864 1.3448864 1.3448864 1.3448864 1.3448864 1.3448864
 1.3448864 1.3448864 1.3448864 1.3448864 1.3448864 1.3448864 1.3448864
 1.3448864]",1.3448865,"[863190.44 859767.75 856566.94 852824.2  849880.56 846065.75 842942.25
 838493.3  837908.25 837840.06 857394.1  886303.1  900143.6  908202.
 911995.06]",12949517.4375,97468,1,736,13840.5,8058.375,3793.0625,-4265.3125,911995.06,842942.25,838493.3,846065.75,863301.1,21.092,15.524604,13.161380767822266,-7.193062782287598,-5.902734
"[-276291.6875 -287814.625  -298266.375  -306662.9375 -315660.9375
 -321810.1875 -330777.4375 -334025.8125 -340658.375  -345579.9375
 -348177.5    -353678.9375 -361185.5    -360356.5    -353441.125 ]",-328959.19166666665,13.0,11008359.0,"[242.50473 268.26926 261.96378 262.52264 261.3616  269.81    275.2679
 275.2679  279.81534 274.98685 271.84845 275.39078 263.87762 253.21806
 253.21806]",265.9549,-10.659561,0.0,"[0.37183467 0.37183467 0.37183467 0.37183467 0.37183467 0.37183467
 0.37183467 0.37183467 0.26113173 0.26113173 0.26113173 0.26113173
 0.26113173 0.26113173 0.26113173]",0.3201733,"[1.3448864 1.3448864 1.3448864 1.3448864 1.3448864 1.3448864 1.3448864
 1.3448864 1.134187  1.134187  1.134187  1.134187  1.134187  1.134187
 1.134187 ]",1.24656,"[899784.8  888124.6  877672.9  869276.3  860140.94 853991.7  845024.44
 841776.06 835143.5  830084.56 827487.   821985.56 814295.9  815124.9
 822040.25]",12701953.375,97468,1,737,-7689.6875,829.0,6915.375,6086.375,822040.25,845024.44,841776.06,853991.7,846796.94,21.108,-3.9747024,-7.178328196207683,-6.943487167358398,-0.8347275
"[-340658.375  -345579.9375 -348177.5    -353678.9375 -361185.5
 -360356.5    -353441.125  -357348.6875 -365551.     -372799.3125
 -379274.625  -388040.8125 -393425.875  -403971.5    -395200.4375]",-367912.675,14.0,11305619.0,"[279.81534 274.98685 271.84845 275.39078 263.87762 253.21806 253.21806
 199.5918  215.259   246.55869 255.93495 251.2548  251.0284  251.0284
 248.72798]",252.78262,0.0,-2.300415,"[0.26113173 0.26113173 0.26113173 0.26113173 0.26113173 0.26113173
 0.26113173 0.26113173 0.26113173 0.26113173 0.26113173 0.26113173
 0.26113173 0.26113173 0.26113173]",0.26113173,"[1.134187 1.134187 1.134187 1.134187 1.134187 1.134187 1.134187 1.134187
 1.134187 1.134187 1.134187 1.134187 1.134187 1.134187 1.134187]",1.134187,"[835143.5  830084.56 827487.   821985.56 814295.9  815124.9  822040.25
 818132.7  809930.4  802544.8  796069.5  787303.3  781780.9  771235.25
 780006.3 ]",12113164.75,97468,1,738,-5522.4375,-10545.625,8771.0625,19316.688,780006.3,822040.25,818132.7,815124.9,807544.25,21.116,-6.1190033,-9.495901743570963,-5.461051940917969,-7.177995
"[-357348.6875 -365551.     -372799.3125 -379274.625  -388040.8125
 -393425.875  -403971.5    -395200.4375 -398815.6875 -402662.4375
 -409537.1875 -415742.     -421221.875  -427129.8125 -420589.3125]",-396754.0375,15.0,11676789.0,"[199.5918  215.259   246.55869 255.93495 251.2548  251.0284  251.0284
 248.72798 230.53752 261.09686 260.70328 259.15976 261.5724  261.5724
 261.56195]",247.70589,0.0,-0.010437012,"[0.26113173 0.26113173 0.26113173 0.26113173 0.26113173 0.26113173
 0.26113173 0.26113173 0.26113173 0.26113173 0.26113173 0.26113173
 0.26113173 0.26113173 0.26113173]",0.26113173,"[1.134187 1.134187 1.134187 1.134187 1.134187 1.134187 1.134187 1.134187
 1.134187 1.134187 1.134187 1.134187 1.134187 1.134187 1.134187]",1.134187,"[818132.7  809930.4  802544.8  796069.5  787303.3  781780.9  771235.25
 780006.3  776391.06 772406.94 765532.2  759327.4  753847.5  747939.56
 754342.8 ]",11676790.5625,97468,1,739,-5479.875,-5907.9375,6403.25,12311.1875,754342.8,771235.25,780006.3,781780.9,778452.75,21.123,-5.972048,-8.892985026041666,-8.455073356628418,-6.9513984
