distances,distance_mean,minor_events,ECEcore,ECEcore_mean,ECEcore_dx1,ECEcore_dx2,ZMAG,ZMAG_mean,LI,LI_mean,IPLA,fft_low,shot,label,window,IPLA_dx1,IPLA_dx2,IPLA_dx3,IPLA_ddx,IPLA_1,IPLA_2,IPLA_3,IPLA_4,IPLA_mean,time_window,Vloop_1,Vloop_2,Vloop_3,Vloop_4
"[-31734.875 -29851.    -30910.    -30964.5   -31245.625 -29752.5
 -30307.    -29908.75  -29065.625 -28492.5   -30613.    -29711.
 -30162.125 -30730.875 -30355.375]",-30253.65,0.0,"[1542.3821 1542.848  1534.4774 1537.0166 1535.9397 1544.6859 1551.1283
 1550.7478 1566.4354 1555.5072 1559.5698 1568.7673 1568.316  1572.0033
 1570.0896]",1949.4717,3.6872559,-1.9136963,"[0.25664815 0.25664815 0.25664815 0.25664815 0.25664815 0.25664815
 0.25664815 0.25664815 0.25664815 0.25664815 0.25664815 0.25664815
 0.25664815 0.25664815 0.25664815]",0.27786654,"[1.129036 1.129036 1.129036 1.129036 1.129036 1.129036 1.129036 1.129036
 1.129036 1.129036 1.129036 1.129036 1.129036 1.129036 1.129036]",1.2412752,"[1967765.1 1969649.  1968590.  1968535.5 1968254.4 1969747.5 1969193.
 1969591.2 1970434.4 1971007.5 1968887.  1969789.  1969337.9 1968769.1
 1969144.6]",29538695.25,81232,0,23,-451.125,-568.75,375.5,944.25,1969144.6,1969193.0,1969591.2,1969747.5,1969246.4,15.17,-0.63645875,-0.78207794825236,-0.5069178342819214,-1.513505
"[-27603.5   -26046.75  -26140.625 -25276.375 -25685.    -24582.
 -26263.75  -25524.375 -26671.    -25213.5   -26053.25  -26842.25
 -25544.875 -25667.125 -25313.75 ]",-25895.208333333332,0.0,"[1687.886  1687.8102 1689.4883 1690.109  1695.0231 1696.4855 1696.7539
 1705.2286 1728.208  1717.8118 1724.1832 1720.9572 1720.3511 1717.6191
 1722.9993]",1939.3574,-2.7319336,5.380127,"[0.25742954 0.25742954 0.25742954 0.25742954 0.25742954 0.25742954
 0.25742954 0.25742954 0.25742954 0.25742954 0.25742954 0.25742954
 0.25742954 0.25742954 0.25742954]",0.277015,"[1.121354 1.121354 1.121354 1.121354 1.121354 1.121354 1.121354 1.121354
 1.121354 1.121354 1.121354 1.121354 1.121354 1.121354 1.121354]",1.2362784,"[1971896.5 1973453.2 1973359.4 1974223.6 1973815.  1974918.  1973236.2
 1973975.6 1972829.  1974286.5 1973446.8 1972657.8 1973955.1 1973832.9
 1974186.2]",29604071.875,81232,0,24,1297.375,-122.25,353.375,475.625,1974186.2,1973236.2,1973975.6,1974918.0,1973604.8,16.199,-0.4368575,-0.10452188054720561,-0.18768906593322754,-0.5568181
"[-38457.    -37774.375 -37620.5   -37757.875 -38610.875 -37998.125
 -39200.75  -38831.125 -38079.125 -37661.375 -38049.625 -37684.375
 -35750.625 -36284.125 -37389.25 ]",-37809.941666666666,0.0,"[1667.2021 1675.4437 1673.4758 1678.8855 1688.7736 1682.2518 1673.7302
 1635.0254 1669.9971 1651.5121 1666.8177 1687.8323 1675.0642 1682.465
 1684.4427]",1928.6976,7.400757,1.9777832,"[0.2569592 0.2569592 0.2569592 0.2569592 0.2569592 0.2569592 0.2569592
 0.2569592 0.2569592 0.2569592 0.2569592 0.2569592 0.2569592 0.2569592
 0.2569592]",0.27621278,"[1.0886725 1.0886725 1.0886725 1.0886725 1.0886725 1.0886725 1.0886725
 1.0886725 1.0886725 1.0886725 1.0886725 1.0886725 1.0886725 1.0886725
 1.0886725]",1.2303742,"[1961043.  1961725.6 1961879.5 1961742.1 1960889.1 1961501.9 1960299.2
 1960668.9 1961420.9 1961838.6 1961450.4 1961815.6 1963749.4 1963215.9
 1962110.8]",29425350.875,81232,0,25,1933.75,-533.5,-1105.125,-571.625,1962110.8,1960299.2,1960668.9,1961501.9,1961690.0,20.809,-1.8317343,-0.4778437614440918,-0.6073014140129089,-0.31656373
"[12636.75  13241.875 13421.125 13110.75  12630.25  14387.625 13432.875
 13650.    12938.25  14513.125 13012.875 14303.625 12547.125 13012.875
 12671.375]",13300.7,0.0,"[2664.2537 2664.2537 2664.2537 2664.2537 2664.2537 2664.2537 2664.2537
 2664.2537 2664.2537 2664.2537 2664.2537 2664.2537 2664.2537 2664.2537
 2664.2537]",1956.9882,0.0,0.0,"[0.35272565 0.35272565 0.35272565 0.35272565 0.35272565 0.35272565
 0.35272565 0.35272565 0.35272565 0.35272565 0.35272565 0.35272565
 0.35272565 0.35272565 0.35272565]",0.27915555,"[1.2597721 1.2597721 1.2597721 1.2597721 1.2597721 1.2597721 1.2597721
 1.2597721 1.2597721 1.2597721 1.2597721 1.2597721 1.2597721 1.2597721
 1.2597721]",1.2315049,"[2012136.8 2012741.9 2012921.1 2012610.8 2012130.2 2013887.6 2012932.9
 2013150.  2012438.2 2014013.1 2012512.9 2013803.6 2012047.1 2012512.9
 2012171.4]",30192010.5,81233,0,26,-1756.5,465.75,-341.5,-807.25,2012171.4,2012932.9,2013150.0,2013887.6,2012800.8,8.096,-0.7567525,-0.22614812850952148,-0.6482043862342834,-0.31956187
"[-16603.    -17671.375 -16561.375 -17713.    -18302.5   -18394.75
 -16601.625 -16968.625 -16364.125 -16848.    -17728.    -17550.125
 -16833.125 -17586.125 -16691.75 ]",-17227.833333333332,0.0,"[2664.2537 2664.2537 2664.2537 2664.2537 2664.2537 2664.2537 2664.2537
 2664.2537 2664.2537 2664.2537 2664.2537 2664.2537 2664.2537 2664.2537
 2664.2537]",1983.1833,0.0,0.0,"[0.26877943 0.26877943 0.26877943 0.26877943 0.26877943 0.26877943
 0.26877943 0.26877943 0.26877943 0.26877943 0.26877943 0.26877943
 0.26877943 0.26877943 0.26877943]",0.27877125,"[1.1615955 1.1615955 1.1615955 1.1615955 1.1615955 1.1615955 1.1615955
 1.1615955 1.1615955 1.1615955 1.1615955 1.1615955 1.1615955 1.1615955
 1.1615955]",1.2289157,"[1982897.  1981828.6 1982938.6 1981787.  1981197.5 1981105.2 1982898.4
 1982531.4 1983135.9 1982652.  1981772.  1981949.9 1982666.9 1981913.9
 1982808.2]",29734082.5,81233,0,27,717.0,-753.0,894.375,1647.375,1982808.2,1982898.4,1982531.4,1981105.2,1982272.1,11.744,-0.3982031,-0.928252379099528,-0.5159151554107666,-0.75541997
"[-30406.375 -30334.125 -31169.5   -31824.    -31696.5   -30676.625
 -29936.    -31836.375 -34046.625 -30855.    -32479.75  -30425.125
 -31477.625 -31842.25  -30723.625]",-31315.3,0.0,"[1541.6885 1553.5941 1545.4492 1551.9473 1562.9021 1574.2003 1546.3273
 1449.4813 1426.4142 1442.4275 1435.604  1437.1561 1446.1425 1450.8755
 1463.7079]",1965.755,4.733032,12.832397,"[0.26155043 0.26155043 0.26155043 0.26155043 0.25719425 0.25719425
 0.25719425 0.25719425 0.25719425 0.25719425 0.25719425 0.25719425
 0.25719425 0.25719425 0.25719425]",0.27804214,"[1.1245768 1.1245768 1.1245768 1.1245768 1.1309081 1.1309081 1.1309081
 1.1309081 1.1309081 1.1309081 1.1309081 1.1309081 1.1309081 1.1309081
 1.1309081]",1.2253551,"[1969093.6 1969165.9 1968330.5 1967676.  1967803.5 1968823.4 1969564.
 1967663.6 1965453.4 1968645.  1967020.2 1969074.9 1968022.4 1967657.8
 1968776.4]",29522770.5,81233,0,28,-1052.5,-364.625,1118.625,1483.25,1968776.4,1969564.0,1967663.6,1968823.4,1968184.6,15.413,0.08130625,-0.9937866528828939,-1.1527069807052612,-0.71676564
"[-20728.25  -20967.25  -22195.875 -21597.    -22001.25  -21851.125
 -21963.    -21718.125 -20504.25  -20599.25  -23539.    -21203.875
 -20643.625 -22682.125 -20215.375]",-21493.958333333332,0.0,"[2009.806  2035.3739 2009.0962 2002.1614 2026.825  2042.1681 2042.9667
 2037.3468 2016.5287 2056.9058 2058.8225 2075.6562 2013.404  2053.7817
 2073.1362]",1968.2095,40.377686,19.354492,"[0.26099926 0.26099926 0.25914595 0.25914595 0.25914595 0.25914595
 0.25914595 0.25914595 0.25914595 0.25914595 0.25914595 0.25914595
 0.25914595 0.25914595 0.25914595]",0.27739906,"[1.057401  1.057401  1.0568111 1.0568111 1.0568111 1.0568111 1.0568111
 1.0568111 1.0568111 1.0568111 1.0568111 1.0568111 1.0568111 1.0568111
 1.0568111]",1.2195461,"[1978771.8 1978532.8 1977304.1 1977903.  1977498.8 1977648.9 1977537.
 1977781.9 1978995.8 1978900.8 1975961.  1978296.1 1978856.4 1976817.9
 1979284.6]",29670090.625,81233,0,29,560.25,-2038.5,2466.75,4505.25,1979284.6,1977537.0,1977781.9,1977648.9,1978006.0,20.796,0.35455188,-1.2229328950246174,-0.5178306102752686,-0.59780437
"[-32572.75  -32974.75  -32305.75  -32353.375 -31758.5   -32282.25
 -31903.    -31679.75  -31882.25  -32965.875 -32840.625 -33036.625
 -32618.75  -34585.625 -32354.125]",-32540.933333333334,0.0,"[1634.7534 1647.0302 1640.2067 1646.2625 1649.6521 1650.591  1659.9479
 1648.6713 1662.8331 1672.5381 1670.8077 1672.2166 1675.6787 1669.3682
 1674.2162]",1957.8798,-6.310547,4.8480225,"[0.2587368 0.2587368 0.2587368 0.2587368 0.2587368 0.2587368 0.2587368
 0.2587368 0.2587368 0.2587368 0.2587368 0.2587368 0.2587368 0.2586596
 0.2586596]",0.27677664,"[1.0607641 1.0607641 1.0607641 1.0607641 1.0607641 1.0607641 1.0607641
 1.0607641 1.0607641 1.0607641 1.0607641 1.0607641 1.0607641 1.0598736
 1.0598736]",1.2142494,"[1966927.2 1966525.2 1967194.2 1967146.6 1967741.5 1967217.8 1967597.
 1967820.2 1967617.8 1966534.1 1966659.4 1966463.4 1966881.2 1964914.4
 1967145.9]",29504386.0,81233,0,30,417.875,-1966.875,2231.5,4198.375,1967145.9,1967597.0,1967820.2,1967217.8,1966959.2,23.84,-0.91603374,-1.2612541516621907,-0.8861268758773804,-0.79673934
"[-36219.25  -33945.25  -33946.75  -33855.125 -34378.375 -34987.375
 -32593.    -35752.25  -34475.375 -36897.5   -35005.5   -34510.625
 -36286.875 -35135.75  -34782.875]",-34851.458333333336,0.0,"[1634.7678 1655.8324 1657.456  1657.3026 1666.173  1666.173  1454.5062
 1472.0077 1469.26   1462.8304 1470.3575 1470.3575 1460.0476 1479.9985
 1477.7866]",1944.5177,19.950928,-2.211914,"[0.31737292 0.31737292 0.31737292 0.31422177 0.31422177 0.31422177
 0.31422177 0.31422177 0.31422177 0.31422177 0.31422177 0.31422177
 0.31422177 0.31422177 0.31422177]",0.27800485,"[1.2289948 1.2289948 1.2289948 1.2309036 1.2309036 1.2309036 1.2309036
 1.2309036 1.2309036 1.2309036 1.2309036 1.2309036 1.2309036 1.2309036
 1.2309036]",1.2147741,"[1963280.8 1965554.8 1965553.2 1965644.9 1965121.6 1964512.6 1966907.
 1963747.8 1965024.6 1962602.5 1964494.5 1964989.4 1963213.1 1964364.2
 1964717.1]",29469728.125,81875,0,31,-1776.25,1151.125,352.875,-798.25,1964717.1,1966907.0,1963747.8,1964512.6,1964648.5,10.717,-1.0749819,-0.5309374729792277,-0.6293768882751465,-0.481175
"[-37030.625 -37837.875 -38841.875 -39652.125 -39459.75  -38705.5
 -37845.125 -39452.375 -38810.75  -37770.25  -38055.625 -37634.125
 -37754.25  -37362.625 -37848.625]",-38270.76666666667,0.0,"[1865.0211 1870.7611 1866.0781 1870.0829 1875.8445 1878.2682 1879.9717
 1883.8838 1886.4238 1891.2881 1888.3396 1896.7922 1892.9897 1897.98
 1904.2998]",1942.6016,4.9902344,6.319824,"[0.2787973 0.2787973 0.2787973 0.2787973 0.2787973 0.2787973 0.2787973
 0.2787973 0.2787973 0.2787973 0.2787973 0.2787973 0.2787973 0.2787973
 0.2787973]",0.27802962,"[1.1571474 1.1571474 1.1571474 1.1571474 1.1571474 1.1571474 1.1571474
 1.1571474 1.1571474 1.1571474 1.1571474 1.1571474 1.1571474 1.1571474
 1.1571474]",1.2129732,"[1962469.4 1961662.1 1960658.1 1959847.9 1960040.2 1960794.5 1961654.9
 1960047.6 1960689.2 1961729.8 1961444.4 1961865.9 1961745.8 1962137.4
 1961651.4]",29418438.5,81875,0,32,-120.125,391.625,-486.0,-877.625,1961651.4,1961654.9,1960047.6,1960794.5,1961229.4,16.445,-1.075315,-0.49172790845235187,-0.8663832545280457,-0.71576625
"[-40408.375 -40671.    -42817.75  -42854.625 -43554.375 -39231.25
 -40316.375 -42245.375 -42380.375 -41475.    -41113.625 -41126.625
 -42599.625 -42064.75  -41675.375]",-41635.63333333333,0.0,"[1971.0103 1964.3584 1980.7062 1988.6484 1995.4177 2009.3795 2010.4092
 2026.2961 2023.0106 2036.318  2027.3899 2027.8818 2050.671  2052.7869
 2052.0999]",1944.7781,2.1159668,-0.6870117,"[0.274617  0.274617  0.274617  0.274617  0.2742271 0.2742271 0.2742271
 0.2742271 0.2742271 0.2742271 0.2742271 0.2742271 0.2742271 0.2742271
 0.2742271]",0.27791753,"[1.1345322 1.1345322 1.1345322 1.1345322 1.134746  1.134746  1.134746
 1.134746  1.134746  1.134746  1.134746  1.134746  1.134746  1.134746
 1.134746 ]",1.210601,"[1959091.6 1958829.  1956682.2 1956645.4 1955945.6 1960268.8 1959183.6
 1957254.6 1957119.6 1958025.  1958386.4 1958373.4 1956900.4 1957435.2
 1957824.6]",29367965.5,81875,0,33,-1473.0,534.875,389.375,-145.5,1957824.6,1959183.6,1957254.6,1960268.8,1957864.2,21.66,-0.7570856,-0.31878455479939777,-0.18935467302799225,-1.4338644
"[-48905.5   -48437.125 -47610.375 -46726.375 -47590.125 -46854.75
 -47603.    -47179.5   -46175.5   -46452.25  -46465.875 -48415.875
 -47737.375 -47697.    -46729.625]",-47372.01666666667,0.0,"[1805.961  1790.3594 1804.864  1800.0576 1814.6957 1816.4601 1811.8452
 1822.5541 1819.0255 1814.7195 1821.3075 1821.3988 1828.6624 1838.0438
 1844.4169]",1941.0187,9.38147,6.373047,"[0.27391428 0.27391428 0.27391428 0.27391428 0.27391428 0.27391428
 0.27391428 0.27391428 0.27391428 0.27391428 0.27391428 0.27391428
 0.27391428 0.27391428 0.27391428]",0.27779984,"[1.1314529 1.1314529 1.1314529 1.1314529 1.1314529 1.1314529 1.1314529
 1.1314529 1.1314529 1.1314529 1.1314529 1.1314529 1.1314529 1.1314529
 1.1314529]",1.2082733,"[1950594.5 1951062.9 1951889.6 1952773.6 1951909.9 1952645.2 1951897.
 1952320.5 1953324.5 1953047.8 1953034.1 1951084.1 1951762.6 1951803.
 1952770.4]",29281919.75,81875,0,34,678.5,40.375,967.375,927.0,1952770.4,1951897.0,1952320.5,1952645.2,1952127.9,23.419,-0.5178306,-1.234485149383545,-0.5475709438323975,-0.63745815
"[-60588.375 -60328.875 -60293.5   -60386.25  -62104.375 -60485.25
 -61653.5   -60705.75  -61397.375 -61864.75  -61503.125 -62068.25
 -60520.25  -60955.125 -61531.125]",-61092.39166666667,0.0,"[1528.0094 1419.8547 1408.4885 1426.2162 1420.9078 1406.2261 1403.6456
 1404.836  1410.8837 1411.508  1422.2109 1418.2698 1431.2609 1431.5295
 1436.214 ]",1926.285,0.26867676,4.6844482,"[0.26647294 0.26647294 0.26647294 0.26647294 0.26647294 0.26647294
 0.26647294 0.26647294 0.26647294 0.26647294 0.26647294 0.26825753
 0.26825753 0.26825753 0.26825753]",0.2774898,"[1.1699358 1.1699358 1.1699358 1.1699358 1.1699358 1.1699358 1.1699358
 1.1699358 1.1699358 1.1699358 1.1699358 1.1648885 1.1648885 1.1648885
 1.1648885]",1.2071394,"[1938911.6 1939171.1 1939206.5 1939113.8 1937395.6 1939014.8 1937846.5
 1938794.2 1938102.6 1937635.2 1937996.9 1937431.8 1938979.8 1938544.9
 1937968.9]",29076114.125,81875,0,35,1548.0,-434.875,-576.0,-141.125,1937968.9,1937846.5,1938794.2,1939014.8,1938407.5,25.529,-1.8720545,-0.9284743467966715,-0.7948238849639893,-0.99534124
"[-50745.5   -48471.    -50825.125 -52213.    -53823.25  -55924.125
 -55492.375 -55931.375 -56293.875 -56536.625 -56164.875 -55349.75
 -55793.    -55538.25  -55766.875]",-54324.6,0.0,"[1880.2798 1880.2798 1900.4652 1892.9891 1892.9891 1893.7368 1894.4844
 1902.708  1902.708  1934.1075 1913.9221 1913.9221 1914.6698 1921.3982
 1952.0502]",1925.7228,6.7283936,30.651978,"[0.37720117 0.37720117 0.37687072 0.37687072 0.37687072 0.37687072
 0.37687072 0.37687072 0.37687072 0.37687072 0.37687072 0.37687072
 0.37687072 0.37687072 0.37687072]",0.28025162,"[1.2893527 1.2893527 1.3183047 1.3183047 1.3183047 1.3183047 1.3183047
 1.3183047 1.3183047 1.3183047 1.3183047 1.3183047 1.3183047 1.3183047
 1.3183047]",1.2101201,"[1948754.5 1951029.  1948674.9 1947287.  1945676.8 1943575.9 1944007.6
 1943568.6 1943206.1 1942963.4 1943335.1 1944150.2 1943707.  1943961.8
 1943733.1]",29177631.0,81883,0,36,-443.25,254.75,-228.625,-483.375,1943733.1,1944007.6,1943568.6,1943575.9,1945175.5,8.62,-1.0366607,-0.5978043874104818,-1.0564042329788208,-0.7190975
"[-82831.75  -81519.25  -80567.125 -80664.5   -80778.    -80565.25
 -79788.5   -78541.75  -76707.    -79222.75  -80848.75  -77796.75
 -77736.75  -77300.25  -76776.875]",-79443.01666666666,0.0,"[1861.7804 1861.7804 1862.5621 1856.1051 1872.8982 1872.8982 1859.9457
 1876.8428 1876.8428 1879.0225 1880.8549 1882.2865 1882.2865 1891.9978
 1897.1407]",1924.3345,9.711304,5.1429443,"[0.36128128 0.36128128 0.36128128 0.36128128 0.36128128 0.36128128
 0.36128128 0.36128128 0.36128128 0.36128128 0.36128128 0.36128128
 0.36128128 0.36128128 0.36128128]",0.28244162,"[1.2613627 1.2613627 1.2613627 1.2613627 1.2613627 1.2613627 1.2613627
 1.2613627 1.2613627 1.2613627 1.2613627 1.2613627 1.2613627 1.2613627
 1.2613627]",1.211505,"[1916668.2 1917980.8 1918932.9 1918835.5 1918722.  1918934.8 1919711.5
 1920958.2 1922793.  1920277.2 1918651.2 1921703.2 1921763.2 1922199.8
 1922723.1]",28800854.75,81883,0,37,60.0,436.5,523.375,86.875,1922723.1,1919711.5,1920958.2,1918934.8,1920057.2,9.033,-1.8757188,-1.6362415949503581,-0.9281957745552063,-0.9970069
"[-28906.25  -28845.625 -28911.125 -27656.75  -29656.5   -27781.5
 -27941.5   -27669.5   -27858.875 -27851.875 -28401.125 -27621.625
 -27328.125 -27342.125 -25991.875]",-27984.291666666668,0.0,"[1792.8842 1790.998  1790.998  1803.7728 1807.4912 1807.4912 1566.701
 1575.3524 1577.1248 1577.1248 1570.9338 1574.7493 1574.7493 1580.5017
 1594.5729]",1917.5281,5.7524414,14.071167,"[0.28744376 0.28744376 0.28744376 0.28744376 0.28744376 0.2898326
 0.2898326  0.2898326  0.2898326  0.2898326  0.2898326  0.2898326
 0.2898326  0.2898326  0.2898326 ]",0.28261515,"[1.1804816 1.1804816 1.1804816 1.1804816 1.1804816 1.1829932 1.1829932
 1.1829932 1.1829932 1.1829932 1.1829932 1.1829932 1.1829932 1.1829932
 1.1829932]",1.2107327,"[1970593.8 1970654.4 1970588.9 1971843.2 1969843.5 1971718.5 1971558.5
 1971830.5 1971641.1 1971648.1 1971098.9 1971878.4 1972171.9 1972157.9
 1973508.1]",29572735.625,81883,0,38,293.5,-14.0,1350.25,1364.25,1973508.1,1971558.5,1971830.5,1971718.5,1971515.6,11.034,0.67511314,-0.6784443855285645,-0.36787983775138855,-0.7160994
"[-39156.625 -39561.375 -40674.125 -40163.75  -38372.125 -38938.25
 -40170.25  -40298.125 -40342.75  -41735.125 -40516.    -40139.
 -38279.625 -39728.75  -41083.5  ]",-39943.958333333336,0.0,"[1554.921  1560.1501 1560.8806 1560.8806 1567.5677 1572.3302 1572.3302
 1574.0583 1575.1682 1583.149  1583.149  1585.2928 1593.4259 1593.4259
 1594.9235]",1908.7566,0.0,1.4975586,"[0.26534706 0.26534706 0.26534706 0.26534706 0.26534706 0.26238608
 0.26238608 0.26238608 0.26238608 0.26238608 0.26238608 0.26238608
 0.26238608 0.26238608 0.26238608]",0.28212175,"[1.1564467 1.1564467 1.1564467 1.1564467 1.1564467 1.1559337 1.1559337
 1.1559337 1.1559337 1.1559337 1.1559337 1.1559337 1.1559337 1.1559337
 1.1559337]",1.209332,"[1960343.4 1959938.6 1958825.9 1959336.2 1961127.9 1960561.8 1959329.8
 1959201.9 1959157.2 1957764.9 1958984.  1959361.  1961220.4 1959771.2
 1958416.5]",29393340.625,81883,0,39,1859.375,-1449.125,-1354.75,94.375,1958416.5,1959329.8,1959201.9,1960561.8,1959556.0,12.493,-0.5961388,-1.1687287489573162,-0.9876763820648193,-1.43553
"[21353.875 21393.    20789.875 19778.    19255.5   21308.375 21100.625
 21443.875 21710.75  20556.875 23322.75  21784.5   21913.25  21861.875
 21501.625]",21271.65,0.0,"[1912.33   1932.9484 1969.0347 1965.1954 1965.1954 1959.591  1965.5348
 1980.2206 1971.5159 1975.9989 1961.047  1961.047  1960.6783 1969.0908
 1973.1545]",1910.0754,8.412476,4.0637207,"[0.2092126 0.2092126 0.2092126 0.2092126 0.2092126 0.2092126 0.2092126
 0.2092126 0.2092126 0.2092126 0.2092126 0.2092126 0.2092126 0.2092126
 0.2092126]",0.280299,"[1.3379228 1.3379228 1.3379228 1.3379228 1.3379228 1.3379228 1.3379228
 1.3379228 1.3379228 1.3379228 1.3379228 1.3379228 1.3379228 1.3379228
 1.3379228]",1.2125468,"[1589033.4 1589072.5 1588469.4 1587457.5 1586935.  1586974.1 1586766.4
 1587109.6 1587376.5 1586222.6 1587005.4 1585467.1 1585595.9 1585544.5
 1585184.2]",23804214.125,81883,0,40,128.75,-51.375,-360.25,-308.875,1585184.2,1586766.4,1587109.6,1586974.1,1586947.6,28.798,0.39787,0.13206812739372253,0.21884514391422272,0.55815065
"[-294.    1725.375 -334.    1369.375 1536.25  1865.875 1794.625  544.25
 2132.    2567.5   3337.75   911.625 1349.75   654.5   1447.125]",1373.8666666666666,0.0,"[1353.9337 1353.9337 1353.9337 1353.9337 1353.9337 1353.9337 1353.9337
 1353.9337 1353.9337 1353.9337 1353.9337 1353.9337 1353.9337 1353.9337
 1353.9337]",1896.511,0.0,0.0,"[0.34263858 0.34263858 0.34263858 0.34263858 0.34263858 0.34263858
 0.34263858 0.34263858 0.34263858 0.34263858 0.34263858 0.34263858
 0.34263858 0.34263858 0.34263858]",0.2818195,"[1.2255311 1.2255311 1.2255311 1.2255311 1.2255311 1.2255311 1.2255311
 1.2255311 1.2255311 1.2255311 1.2255311 1.2255311 1.2255311 1.2255311
 1.2255311]",1.2128636,"[1999206.  2001225.4 1999166.  2000869.4 2001036.2 2001365.9 2001294.6
 2000044.2 2001632.  2002067.5 2002837.8 2000411.6 2000849.8 2000154.5
 2000947.1]",30013108.0,82225,0,41,438.125,-695.25,792.625,1487.875,2000947.1,2001294.6,2000044.2,2001365.9,2000874.0,7.609,-0.47784376,-0.5842533111572266,-0.4585998058319092,-1.7937462
"[-22357.25  -23527.625 -22695.625 -23521.625 -22811.5   -23785.625
 -22335.5   -22307.75  -23113.625 -21388.625 -21249.125 -21398.25
 -21315.375 -22291.25  -21514.   ]",-22374.183333333334,0.0,"[1353.9337 1353.9337 1353.9337 1353.9337 1353.9337 1353.9337 1353.9337
 1353.9337 1353.9337 1353.9337 1353.9337 1353.9337 1353.9337 1353.9337
 1353.9337]",1883.5924,0.0,0.0,"[0.29058585 0.29014626 0.29014626 0.29014626 0.29014626 0.29014626
 0.29014626 0.29014626 0.29014626 0.29014626 0.29014626 0.29014626
 0.29014626 0.29014626 0.29014626]",0.28201845,"[1.1143574 1.113443  1.113443  1.113443  1.113443  1.113443  1.113443
 1.113443  1.113443  1.113443  1.113443  1.113443  1.113443  1.113443
 1.113443 ]",1.2104977,"[1977142.8 1975972.4 1976804.4 1975978.4 1976688.5 1975714.4 1977164.5
 1977192.2 1976386.4 1978111.4 1978250.9 1978101.8 1978184.6 1977208.8
 1977986. ]",29656887.25,82225,0,42,82.875,-975.875,777.25,1753.125,1977986.0,1977164.5,1977192.2,1975714.4,1977125.8,10.916,-0.6777781,-0.7043249607086182,-0.6873584985733032,-0.637125
"[-15247.25  -13906.75  -13146.125 -13660.125 -13119.125 -13767.375
 -12970.125 -13534.375 -13618.    -13830.375 -12733.25  -11289.375
 -10834.375 -11432.5   -12316.   ]",-13027.008333333333,0.0,"[1711.591  1720.3717 1722.8451 1729.9867 1737.0952 1741.3572 1750.12
 1752.6749 1761.0167 1761.621  1771.5262 1780.2904 1780.5177 1789.8561
 1795.6652]",1880.5732,9.338379,5.809082,"[0.26603815 0.26603815 0.26603815 0.26603815 0.26603815 0.26603815
 0.26603815 0.26603815 0.26603815 0.26603815 0.26603815 0.26603815
 0.26603815 0.26603815 0.2651185 ]",0.28164542,"[0.9919637 0.9919637 0.9919637 0.9919637 0.9919637 0.9919637 0.9919637
 0.9919637 0.9919637 0.9919637 0.9919637 0.9919637 0.9919637 0.9919637
 0.979976 ]",1.205397,"[1684239.2 1685579.8 1686340.4 1685826.4 1686367.4 1685719.1 1686516.4
 1685952.1 1685868.5 1685656.1 1686753.2 1688197.1 1688652.1 1688054.
 1687170.5]",25296892.375,82225,0,43,455.0,-598.125,-883.5,-285.375,1687170.5,1686516.4,1685952.1,1685719.1,1686459.6,14.673,-0.75741875,-0.690996011098226,-0.40836644172668457,-0.556485
